Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],NODC Accession Number,WOD Cruise Identifier,WOD Unique Cast,Platform,Project,Originator's Cruise,Originator's Station,Originator's Station Number,Investigator,Institution,Source,Instruments,Methods,pH Scale,Depth Correction Info,Depth [m],Temperature [degrees_C],Salinity [psu],Oxygen [~$m~#mol/kg],Phosphate,Silicate,Nitrate,Nitrite [~$m~#mol/kg],pH,Chlorophyll [~$m~#g/l],Plankton/Biomass,Alkalinity [meq/l],NO2+NO3 [~$m~#mol/kg],pCO~_2 [~$m~#atm],tCO2,Tritium [TU],Helium [nmol/kg],~$d~#~^3He [%],~$D~#~^1~^4C [~%],~$d~#~^1~^3C [~%],Argon [nmol/kg],Neon [nmol/kg],CFC11 [pmol/kg],CFC12 [pmol/kg],CFC113 [pmol/kg],~$d~#~^1~^8O [~%],Transmissivity [m~^-~^1],SA,CT,pdens,CT_resid,SA_resid,Phosphate_resid,Nitrate_resid,Silicate_resid,tCO2_resid,13CW_frac_total,NEPIW_frac_total,AAIW_frac_total,13CW_frac,NEPIW_frac,AAIW_frac,aerobic_remin,anaerobic_remin,Nitrate_to_aerobic_remin_ratio,Phosphate_to_aerobic_remin_ratio,Silicate_to_aerobic_remin_ratio,tCO2_to_aerobic_remin_ratio,Nitrate_to_anaerobic_remin_ratio,Phosphate_to_anaerobic_remin_ratio,Silicate_to_anaerobic_remin_ratio,tCO2_to_anaerobic_remin_ratio
WOD_UNITED STATES,7550796,B,1994-04-17T07:57,-110.33499,5.5,3932.0,,US013600,7550796,DISCOVERER (R/V;c.s.WTEA;built 1966;decommissioned as NOAA Ship 1997;IMO6600814),WORLD OCEAN CIRCULATION EXPERIMENT (WOCE),31DSCG94_3,,,,"US DOC NOAA ERL PMEL (SEATTLE, WA)",,var2 = CTD: TYPE UNKNOWN,,,,397.1,9.2319,34.666302,11.9,2.71,40.22,36.49,,,,,2.3647,,1703.1,2269.0170956945203,,,,,,,,0.045,0.026,,,,34.834114,9.18337,26.832281,-0.013849217055712515,-0.04706750900984247,-0.03291886599797955,-0.7524015355417148,0.0972671608500093,0.09913294600755762,0.14608435382307983,0.6315675316798016,0.22234811449711847,0.14608435382307983,0.6315675316798016,0.22234811449711847,-0.06402770376280738,0.0,17.0,1.0,48.0,118.0,,,,
WOD_UNITED STATES,7550796,B,1994-04-17T07:57,-110.33499,5.5,3932.0,,US013600,7550796,DISCOVERER (R/V;c.s.WTEA;built 1966;decommissioned as NOAA Ship 1997;IMO6600814),WORLD OCEAN CIRCULATION EXPERIMENT (WOCE),31DSCG94_3,,,,"US DOC NOAA ERL PMEL (SEATTLE, WA)",,var2 = CTD: TYPE UNKNOWN,,,,498.41,8.0439,34.614201,2.9,3.05,51.89,38.26,,,,,2.379,,,2293.525232695365,,,,,,,,0.008,0.004,,,,34.782858,7.98914,26.978019,0.08069850245196708,-0.03128767507710961,-0.13186453645460716,0.003691298895489581,0.2657735204748306,-0.0056357503972321865,0.0,0.6446290615360317,0.3553709384639684,0.0,0.6446290615360317,0.3553709384639684,0.02419440616548608,0.023611075532245684,14.0,1.0,12.0,98.0,-40.0,1.0,15.0,98.0
WOD_UNITED STATES,7550803,B,1994-04-17T21:07,-110.3333,6.4983,3255.0,,US013600,7550803,DISCOVERER (R/V;c.s.WTEA;built 1966;decommissioned as NOAA Ship 1997;IMO6600814),WORLD OCEAN CIRCULATION EXPERIMENT (WOCE),31DSCG94_3,,,,"US DOC NOAA ERL PMEL (SEATTLE, WA)",,var2 = CTD: TYPE UNKNOWN,,,,394.61,9.2162,34.6614,6.9,2.75,39.03,36.53,,7.4,,,2.3698,,1761.3,2275.4474955522087,0.061,1.7787,6.12,,,,,,,,,,34.829264,9.16809,26.830988,0.0012164154767475566,-0.052434308469742064,-0.03456933379828042,4.174509964371964e-05,0.0030056471753638903,0.000695710491072532,0.03261272247908571,0.8584563863811044,0.10893089113980971,0.03261272247908571,0.8584563863811044,0.10893089113980971,0.008222561393609138,0.00010702349473631085,14.0,1.0,12.0,98.0,-40.0,1.0,15.0,98.0
WOD_UNITED STATES,7550803,B,1994-04-17T21:07,-110.3333,6.4983,3255.0,,US013600,7550803,DISCOVERER (R/V;c.s.WTEA;built 1966;decommissioned as NOAA Ship 1997;IMO6600814),WORLD OCEAN CIRCULATION EXPERIMENT (WOCE),31DSCG94_3,,,,"US DOC NOAA ERL PMEL (SEATTLE, WA)",,var2 = CTD: TYPE UNKNOWN,,,,493.84,8.2732,34.6227,1.5,2.99,48.28,36.95,,7.37,,,2.377,,1904.8,2293.976464855075,0.023,1.7626,7.52,,,,,0.008,0.004,,,,34.791496,8.2179,26.950379,0.16686128723172544,-0.03353130381255198,-0.07369647973070981,0.007599835880988337,0.5471881834317145,-0.01614433850227215,0.0,0.7245587023430773,0.2754412976569228,0.0,0.7245587023430773,0.2754412976569228,0.04897660233920792,0.046553313382790194,14.0,1.0,12.0,98.0,-40.0,1.0,15.0,98.0
WOD_UNITED STATES,7550803,B,1994-04-17T21:07,-110.3333,6.4983,3255.0,,US013600,7550803,DISCOVERER (R/V;c.s.WTEA;built 1966;decommissioned as NOAA Ship 1997;IMO6600814),WORLD OCEAN CIRCULATION EXPERIMENT (WOCE),31DSCG94_3,,,,"US DOC NOAA ERL PMEL (SEATTLE, WA)",,var2 = CTD: TYPE UNKNOWN,,,,595.4,7.0458,34.580898,2.4,3.19,59.55,40.97,,7.35,,,2.3913,,1989.5,2309.811466020367,0.009,1.7727,10.29,,,,,,0.003,,,,34.750588,6.98578,27.096815,0.4541833108095217,-0.01180701906985604,-0.09343583829557511,0.020694290873535692,1.4899889428953585,-0.046423023109127826,0.0,0.4847622616267818,0.5152377383732183,0.0,0.4847622616267818,0.5152377383732183,0.10620699359927942,0.02090977031374961,14.0,1.0,12.0,98.0,-40.0,1.0,15.0,98.0
WOD_UNITED STATES,7550803,B,1994-04-17T21:07,-110.3333,6.4983,3255.0,,US013600,7550803,DISCOVERER (R/V;c.s.WTEA;built 1966;decommissioned as NOAA Ship 1997;IMO6600814),WORLD OCEAN CIRCULATION EXPERIMENT (WOCE),31DSCG94_3,,,,"US DOC NOAA ERL PMEL (SEATTLE, WA)",,var2 = CTD: TYPE UNKNOWN,,,,394.61,9.2162,34.6614,6.9,2.75,39.03,36.53,,7.4,,,2.3698,,1761.3,2275.4474955522087,0.061,1.7787,6.12,,,,,,,,,,34.829264,9.16809,26.830988,0.0012164154767475566,-0.052434308469742064,-0.03456933379828042,4.174509964371964e-05,0.0030056471753638903,0.000695710491072532,0.03261272247908571,0.8584563863811044,0.10893089113980971,0.03261272247908571,0.8584563863811044,0.10893089113980971,0.008222561393609138,0.00010702349473631085,14.0,1.0,12.0,98.0,-40.0,1.0,15.0,98.0
WOD_UNITED STATES,7550803,B,1994-04-17T21:07,-110.3333,6.4983,3255.0,,US013600,7550803,DISCOVERER (R/V;c.s.WTEA;built 1966;decommissioned as NOAA Ship 1997;IMO6600814),WORLD OCEAN CIRCULATION EXPERIMENT (WOCE),31DSCG94_3,,,,"US DOC NOAA ERL PMEL (SEATTLE, WA)",,var2 = CTD: TYPE UNKNOWN,,,,493.84,8.2732,34.6227,1.5,2.99,48.28,36.95,,7.37,,,2.377,,1904.8,2293.976464855075,0.023,1.7626,7.52,,,,,0.008,0.004,,,,34.791496,8.2179,26.950379,0.16686128723172544,-0.03353130381255198,-0.07369647973070981,0.007599835880988337,0.5471881834317145,-0.01614433850227215,0.0,0.7245587023430773,0.2754412976569228,0.0,0.7245587023430773,0.2754412976569228,0.04897660233920792,0.046553313382790194,14.0,1.0,12.0,98.0,-40.0,1.0,15.0,98.0
WOD_UNITED STATES,7550803,B,1994-04-17T21:07,-110.3333,6.4983,3255.0,,US013600,7550803,DISCOVERER (R/V;c.s.WTEA;built 1966;decommissioned as NOAA Ship 1997;IMO6600814),WORLD OCEAN CIRCULATION EXPERIMENT (WOCE),31DSCG94_3,,,,"US DOC NOAA ERL PMEL (SEATTLE, WA)",,var2 = CTD: TYPE UNKNOWN,,,,595.4,7.0458,34.580898,2.4,3.19,59.55,40.97,,7.35,,,2.3913,,1989.5,2309.811466020367,0.009,1.7727,10.29,,,,,,0.003,,,,34.750588,6.98578,27.096815,0.4541833108095217,-0.01180701906985604,-0.09343583829557511,0.020694290873535692,1.4899889428953585,-0.046423023109127826,0.0,0.4847622616267818,0.5152377383732183,0.0,0.4847622616267818,0.5152377383732183,0.10620699359927942,0.02090977031374961,14.0,1.0,12.0,98.0,-40.0,1.0,15.0,98.0
WOD_UNITED STATES,7550807,B,1994-04-18T03:13,-110.34,7.0,3823.0,,US013600,7550807,DISCOVERER (R/V;c.s.WTEA;built 1966;decommissioned as NOAA Ship 1997;IMO6600814),WORLD OCEAN CIRCULATION EXPERIMENT (WOCE),31DSCG94_3,,,,"US DOC NOAA ERL PMEL (SEATTLE, WA)",,var2 = CTD: TYPE UNKNOWN,,,,345.87,9.7643,34.689899,5.1,2.72,39.58,35.34,,7.41,,,2.3585,,1735.1,2274.626227706132,,,,,,,,,,,,,34.857474,9.7198,26.762099,0.0011234876513501746,-0.053343149016825464,-0.003232160615362911,2.997271617033448e-05,0.0021580355634824855,3.863639904011507e-06,0.21151064258771562,0.6406648792030838,0.14782447820920067,0.21151064258771562,0.6406648792030838,0.14782447820920067,0.0236781892412717,0.019121879281729925,14.0,1.0,12.0,98.0,-40.0,1.0,15.0,98.0
WOD_UNITED STATES,7550807,B,1994-04-18T03:13,-110.34,7.0,3823.0,,US013600,7550807,DISCOVERER (R/V;c.s.WTEA;built 1966;decommissioned as NOAA Ship 1997;IMO6600814),WORLD OCEAN CIRCULATION EXPERIMENT (WOCE),31DSCG94_3,,,,"US DOC NOAA ERL PMEL (SEATTLE, WA)",,var2 = CTD: TYPE UNKNOWN,,,,395.5,9.1945,34.6642,3.0,2.83,43.62,36.29,,7.39,,,2.3667,,1805.6,2283.907382803168,,,,,,,,,,,,,34.832135,9.1463,26.836735,0.0010621291838059932,-0.04792359490474496,-0.017689773066671854,3.2712962095615694e-05,0.002355333270486426,0.00032936743036771077,0.11958253169934241,0.6789471521301998,0.20147031617045785,0.11958253169934241,0.6789471521301998,0.20147031617045785,0.04692528609415803,0.028739754957275515,14.0,1.0,12.0,98.0,-40.0,1.0,15.0,98.0
WOD_UNITED STATES,7550807,B,1994-04-18T03:13,-110.34,7.0,3823.0,,US013600,7550807,DISCOVERER (R/V;c.s.WTEA;built 1966;decommissioned as NOAA Ship 1997;IMO6600814),WORLD OCEAN CIRCULATION EXPERIMENT (WOCE),31DSCG94_3,,,,"US DOC NOAA ERL PMEL (SEATTLE, WA)",,var2 = CTD: TYPE UNKNOWN,,,,496.51,7.9646,34.604801,1.4,3.06,54.3,37.63,,7.36,,,2.379,,1916.5,2299.8444718369487,,,,,,,,,,,,,34.773608,7.91051,26.982489,0.032582731503914886,-0.024611193268960108,-0.07479590866169161,0.001490403552317332,0.10730905576722449,-0.0017806328828555706,0.0,0.6124600841380495,0.3875399158619504,0.0,0.6124600841380495,0.3875399158619504,0.041912905884784565,0.05301643761911519,14.0,1.0,12.0,98.0,-40.0,1.0,15.0,98.0
WOD_UNITED STATES,7550807,B,1994-04-18T03:13,-110.34,7.0,3823.0,,US013600,7550807,DISCOVERER (R/V;c.s.WTEA;built 1966;decommissioned as NOAA Ship 1997;IMO6600814),WORLD OCEAN CIRCULATION EXPERIMENT (WOCE),31DSCG94_3,,,,"US DOC NOAA ERL PMEL (SEATTLE, WA)",,var2 = CTD: TYPE UNKNOWN,,,,595.1,6.8976,34.578899,3.3,3.25,63.85,41.99,,7.35,,,2.3852,,2005.4,2311.911279535223,,,,,,,,,,,,,34.748672,6.83835,27.115539,0.2815931078215552,-0.01638889121174003,-0.1253820720531813,0.01284213900681408,0.9246340084909335,-0.027261043973794585,0.0,0.40353885985318644,0.5964611401468136,0.0,0.40353885985318644,0.5964611401468136,0.09459037947940539,0.010221641576388503,14.0,1.0,12.0,98.0,-40.0,1.0,15.0,98.0
WOD_UNITED STATES,7550807,B,1994-04-18T03:13,-110.34,7.0,3823.0,,US013600,7550807,DISCOVERER (R/V;c.s.WTEA;built 1966;decommissioned as NOAA Ship 1997;IMO6600814),WORLD OCEAN CIRCULATION EXPERIMENT (WOCE),31DSCG94_3,,,,"US DOC NOAA ERL PMEL (SEATTLE, WA)",,var2 = CTD: TYPE UNKNOWN,,,,345.87,9.7643,34.689899,5.1,2.72,39.58,35.34,,7.41,,,2.3585,,1735.1,2274.626227706132,,,,,,,,,,,,,34.857474,9.7198,26.762099,0.0011234876513501746,-0.053343149016825464,-0.003232160615362911,2.997271617033448e-05,0.0021580355634824855,3.863639904011507e-06,0.21151064258771562,0.6406648792030838,0.14782447820920067,0.21151064258771562,0.6406648792030838,0.14782447820920067,0.0236781892412717,0.019121879281729925,14.0,1.0,12.0,98.0,-40.0,1.0,15.0,98.0
WOD_UNITED STATES,7550807,B,1994-04-18T03:13,-110.34,7.0,3823.0,,US013600,7550807,DISCOVERER (R/V;c.s.WTEA;built 1966;decommissioned as NOAA Ship 1997;IMO6600814),WORLD OCEAN CIRCULATION EXPERIMENT (WOCE),31DSCG94_3,,,,"US DOC NOAA ERL PMEL (SEATTLE, WA)",,var2 = CTD: TYPE UNKNOWN,,,,395.5,9.1945,34.6642,3.0,2.83,43.62,36.29,,7.39,,,2.3667,,1805.6,2283.907382803168,,,,,,,,,,,,,34.832135,9.1463,26.836735,0.0010621291838059932,-0.04792359490474496,-0.017689773066671854,3.2712962095615694e-05,0.002355333270486426,0.00032936743036771077,0.11958253169934241,0.6789471521301998,0.20147031617045785,0.11958253169934241,0.6789471521301998,0.20147031617045785,0.04692528609415803,0.028739754957275515,14.0,1.0,12.0,98.0,-40.0,1.0,15.0,98.0
WOD_UNITED STATES,7550807,B,1994-04-18T03:13,-110.34,7.0,3823.0,,US013600,7550807,DISCOVERER (R/V;c.s.WTEA;built 1966;decommissioned as NOAA Ship 1997;IMO6600814),WORLD OCEAN CIRCULATION EXPERIMENT (WOCE),31DSCG94_3,,,,"US DOC NOAA ERL PMEL (SEATTLE, WA)",,var2 = CTD: TYPE UNKNOWN,,,,496.51,7.9646,34.604801,1.4,3.06,54.3,37.63,,7.36,,,2.379,,1916.5,2299.8444718369487,,,,,,,,,,,,,34.773608,7.91051,26.982489,0.032582731503914886,-0.024611193268960108,-0.07479590866169161,0.001490403552317332,0.10730905576722449,-0.0017806328828555706,0.0,0.6124600841380495,0.3875399158619504,0.0,0.6124600841380495,0.3875399158619504,0.041912905884784565,0.05301643761911519,14.0,1.0,12.0,98.0,-40.0,1.0,15.0,98.0
WOD_UNITED STATES,7550807,B,1994-04-18T03:13,-110.34,7.0,3823.0,,US013600,7550807,DISCOVERER (R/V;c.s.WTEA;built 1966;decommissioned as NOAA Ship 1997;IMO6600814),WORLD OCEAN CIRCULATION EXPERIMENT (WOCE),31DSCG94_3,,,,"US DOC NOAA ERL PMEL (SEATTLE, WA)",,var2 = CTD: TYPE UNKNOWN,,,,595.1,6.8976,34.578899,3.3,3.25,63.85,41.99,,7.35,,,2.3852,,2005.4,2311.911279535223,,,,,,,,,,,,,34.748672,6.83835,27.115539,0.2815931078215552,-0.01638889121174003,-0.1253820720531813,0.01284213900681408,0.9246340084909335,-0.027261043973794585,0.0,0.40353885985318644,0.5964611401468136,0.0,0.40353885985318644,0.5964611401468136,0.09459037947940539,0.010221641576388503,14.0,1.0,12.0,98.0,-40.0,1.0,15.0,98.0
